customer_state,product_category_name,cluster,Count_state,Count_cluster,Average Price per state
AL,moveis_cozinha_area_de_servico_jantar_e_jardim,4,2,87,72.0
BA,moveis_cozinha_area_de_servico_jantar_e_jardim,0,3,134,67.3
CE,moveis_cozinha_area_de_servico_jantar_e_jardim,4,1,87,140.0
DF,moveis_cozinha_area_de_servico_jantar_e_jardim,2,5,46,264.76
DF,moveis_cozinha_area_de_servico_jantar_e_jardim,4,5,87,264.76
ES,moveis_cozinha_area_de_servico_jantar_e_jardim,0,1,134,48.0
GO,moveis_cozinha_area_de_servico_jantar_e_jardim,0,4,134,76.44
GO,moveis_cozinha_area_de_servico_jantar_e_jardim,4,4,87,76.44
MG,moveis_cozinha_area_de_servico_jantar_e_jardim,0,29,134,134.01586206896553
MG,moveis_cozinha_area_de_servico_jantar_e_jardim,2,29,46,134.01586206896553
MG,moveis_cozinha_area_de_servico_jantar_e_jardim,4,29,87,134.01586206896553
MT,moveis_cozinha_area_de_servico_jantar_e_jardim,0,3,134,220.0
MT,moveis_cozinha_area_de_servico_jantar_e_jardim,2,3,46,220.0
PA,moveis_cozinha_area_de_servico_jantar_e_jardim,0,1,134,48.9
PB,moveis_cozinha_area_de_servico_jantar_e_jardim,2,1,46,409.0
PE,moveis_cozinha_area_de_servico_jantar_e_jardim,0,4,134,262.97
PE,moveis_cozinha_area_de_servico_jantar_e_jardim,2,4,46,262.97
PE,moveis_cozinha_area_de_servico_jantar_e_jardim,4,4,87,262.97
PR,moveis_cozinha_area_de_servico_jantar_e_jardim,0,14,134,245.64928571428572
PR,moveis_cozinha_area_de_servico_jantar_e_jardim,2,14,46,245.64928571428572
PR,moveis_cozinha_area_de_servico_jantar_e_jardim,3,14,17,245.64928571428572
PR,moveis_cozinha_area_de_servico_jantar_e_jardim,4,14,87,245.64928571428572
RJ,moveis_cozinha_area_de_servico_jantar_e_jardim,0,58,134,152.53862068965518
RJ,moveis_cozinha_area_de_servico_jantar_e_jardim,1,58,13,152.53862068965518
RJ,moveis_cozinha_area_de_servico_jantar_e_jardim,2,58,46,152.53862068965518
RJ,moveis_cozinha_area_de_servico_jantar_e_jardim,4,58,87,152.53862068965518
RN,moveis_cozinha_area_de_servico_jantar_e_jardim,4,3,87,149.96666666666667
RS,moveis_cozinha_area_de_servico_jantar_e_jardim,0,15,134,145.84
RS,moveis_cozinha_area_de_servico_jantar_e_jardim,2,15,46,145.84
RS,moveis_cozinha_area_de_servico_jantar_e_jardim,4,15,87,145.84
SC,moveis_cozinha_area_de_servico_jantar_e_jardim,0,7,134,102.06857142857143
SC,moveis_cozinha_area_de_servico_jantar_e_jardim,2,7,46,102.06857142857143
SC,moveis_cozinha_area_de_servico_jantar_e_jardim,4,7,87,102.06857142857143
SP,moveis_cozinha_area_de_servico_jantar_e_jardim,0,145,134,168.208
SP,moveis_cozinha_area_de_servico_jantar_e_jardim,1,145,13,168.208
SP,moveis_cozinha_area_de_servico_jantar_e_jardim,2,145,46,168.208
SP,moveis_cozinha_area_de_servico_jantar_e_jardim,3,145,17,168.208
SP,moveis_cozinha_area_de_servico_jantar_e_jardim,4,145,87,168.208
TO,moveis_cozinha_area_de_servico_jantar_e_jardim,4,1,87,129.0
AC,moveis_decoracao,0,12,5656,109.70333333333333
AC,moveis_decoracao,1,12,567,109.70333333333333
AC,moveis_decoracao,2,12,2336,109.70333333333333
AL,moveis_decoracao,0,34,5656,109.21441176470589
AL,moveis_decoracao,1,34,567,109.21441176470589
AL,moveis_decoracao,2,34,2336,109.21441176470589
AM,moveis_decoracao,0,4,5656,53.82
AP,moveis_decoracao,0,3,5656,90.26666666666667
AP,moveis_decoracao,2,3,2336,90.26666666666667
BA,moveis_decoracao,0,268,5656,92.44287313432835
BA,moveis_decoracao,1,268,567,92.44287313432835
BA,moveis_decoracao,2,268,2336,92.44287313432835
BA,moveis_decoracao,4,268,140,92.44287313432835
CE,moveis_decoracao,0,90,5656,103.68044444444445
CE,moveis_decoracao,1,90,567,103.68044444444445
CE,moveis_decoracao,2,90,2336,103.68044444444445
DF,moveis_decoracao,0,157,5656,78.22292993624204
DF,moveis_decoracao,1,157,567,78.22292993624204
DF,moveis_decoracao,2,157,2336,78.22292993624204
ES,moveis_decoracao,0,146,5656,88.35082191767123
ES,moveis_decoracao,1,146,567,88.35082191767123
ES,moveis_decoracao,2,146,2336,88.35082191767123
ES,moveis_decoracao,4,146,140,88.35082191767123
GO,moveis_decoracao,0,127,5656,100.11724409448819
GO,moveis_decoracao,1,127,567,100.11724409448819
GO,moveis_decoracao,2,127,2336,100.11724409448819
MA,moveis_decoracao,0,48,5656,94.73604166666667
MA,moveis_decoracao,1,48,567,94.73604166666667
MA,moveis_decoracao,2,48,2336,94.73604166666667
MG,moveis_decoracao,0,1001,5656,84.1254845151948
MG,moveis_decoracao,1,1001,567,84.1254845151948
MG,moveis_decoracao,2,1001,2336,84.1254845151948
MG,moveis_decoracao,3,1001,41,84.1254845151948
MG,moveis_decoracao,4,1001,140,84.1254845151948
MS,moveis_decoracao,0,65,5656,88.764
MS,moveis_decoracao,1,65,567,88.764
MS,moveis_decoracao,2,65,2336,88.764
MT,moveis_decoracao,0,68,5656,91.1189705882353
MT,moveis_decoracao,1,68,567,91.1189705882353
MT,moveis_decoracao,2,68,2336,91.1189705882353
PA,moveis_decoracao,0,74,5656,127.04243243243242
PA,moveis_decoracao,1,74,567,127.04243243243242
PA,moveis_decoracao,2,74,2336,127.04243243243242
PA,moveis_decoracao,4,74,140,127.04243243243242
PB,moveis_decoracao,0,44,5656,107.5343181818182
PB,moveis_decoracao,1,44,567,107.5343181818182
PB,moveis_decoracao,2,44,2336,107.5343181818182
PE,moveis_decoracao,0,100,5656,97.6617999999
PE,moveis_decoracao,1,100,567,97.6617999999
PE,moveis_decoracao,2,100,2336,97.6617999999
PE,moveis_decoracao,4,100,140,97.6617999999
PI,moveis_decoracao,0,22,5656,68.88272727272728
PI,moveis_decoracao,2,22,2336,68.88272727272728
PR,moveis_decoracao,0,541,5656,95.41818853974122
PR,moveis_decoracao,1,541,567,95.41818853974122
PR,moveis_decoracao,2,541,2336,95.41818853974122
PR,moveis_decoracao,3,541,41,95.41818853974122
PR,moveis_decoracao,4,541,140,95.41818853974122
RJ,moveis_decoracao,0,1151,5656,91.08718505647263
RJ,moveis_decoracao,1,1151,567,91.08718505647263
RJ,moveis_decoracao,2,1151,2336,91.08718505647263
RJ,moveis_decoracao,3,1151,41,91.08718505647263
RJ,moveis_decoracao,4,1151,140,91.08718505647263
RN,moveis_decoracao,0,29,5656,111.7751724137931
RN,moveis_decoracao,1,29,567,111.7751724137931
RN,moveis_decoracao,2,29,2336,111.7751724137931
RO,moveis_decoracao,0,13,5656,118.85999999230769
RO,moveis_decoracao,1,13,567,118.85999999230769
RO,moveis_decoracao,2,13,2336,118.85999999230769
RR,moveis_decoracao,0,6,5656,98.49833333333333
RR,moveis_decoracao,1,6,567,98.49833333333333
RS,moveis_decoracao,0,575,5656,97.03193043476523
RS,moveis_decoracao,1,575,567,97.03193043476523
RS,moveis_decoracao,2,575,2336,97.03193043476523
RS,moveis_decoracao,4,575,140,97.03193043476523
SC,moveis_decoracao,0,360,5656,91.04894444444446
SC,moveis_decoracao,1,360,567,91.04894444444446
SC,moveis_decoracao,2,360,2336,91.04894444444446
SC,moveis_decoracao,4,360,140,91.04894444444446
SE,moveis_decoracao,0,25,5656,136.3436
SE,moveis_decoracao,1,25,567,136.3436
SE,moveis_decoracao,2,25,2336,136.3436
SE,moveis_decoracao,4,25,140,136.3436
SP,moveis_decoracao,0,3759,5656,81.28769087522214
SP,moveis_decoracao,1,3759,567,81.28769087522214
SP,moveis_decoracao,2,3759,2336,81.28769087522214
SP,moveis_decoracao,3,3759,41,81.28769087522214
SP,moveis_decoracao,4,3759,140,81.28769087522214
TO,moveis_decoracao,0,18,5656,113.72722222222222
TO,moveis_decoracao,1,18,567,113.72722222222222
TO,moveis_decoracao,2,18,2336,113.72722222222222
AL,moveis_escritorio,0,7,1148,144.26285714285714
AL,moveis_escritorio,3,7,368,144.26285714285714
AM,moveis_escritorio,0,2,1148,92.4
BA,moveis_escritorio,0,95,1148,153.99789473473683
BA,moveis_escritorio,1,95,75,153.99789473473683
BA,moveis_escritorio,3,95,368,153.99789473473683
BA,moveis_escritorio,4,95,144,153.99789473473683
CE,moveis_escritorio,0,28,1148,168.4557142892857
CE,moveis_escritorio,3,28,368,168.4557142892857
DF,moveis_escritorio,0,20,1148,157.1365
DF,moveis_escritorio,3,20,368,157.1365
ES,moveis_escritorio,0,31,1148,170.50774193548386
ES,moveis_escritorio,3,31,368,170.50774193548386
ES,moveis_escritorio,4,31,144,170.50774193548386
GO,moveis_escritorio,0,22,1148,143.72409090909093
MA,moveis_escritorio,0,22,1148,160.84863636363636
MA,moveis_escritorio,3,22,368,160.84863636363636
MA,moveis_escritorio,4,22,144,160.84863636363636
MG,moveis_escritorio,0,165,1148,167.8197575757576
MG,moveis_escritorio,1,165,75,167.8197575757576
MG,moveis_escritorio,3,165,368,167.8197575757576
MG,moveis_escritorio,4,165,144,167.8197575757576
MS,moveis_escritorio,0,4,1148,184.9425
MS,moveis_escritorio,3,4,368,184.9425
MT,moveis_escritorio,0,19,1148,177.41421052631577
MT,moveis_escritorio,3,19,368,177.41421052631577
MT,moveis_escritorio,4,19,144,177.41421052631577
PA,moveis_escritorio,0,27,1148,152.41629629629628
PA,moveis_escritorio,3,27,368,152.41629629629628
PB,moveis_escritorio,0,11,1148,121.0290909090909
PB,moveis_escritorio,3,11,368,121.0290909090909
PE,moveis_escritorio,0,20,1148,175.9785
PE,moveis_escritorio,3,20,368,175.9785
PE,moveis_escritorio,4,20,144,175.9785
PI,moveis_escritorio,0,9,1148,153.6222222222222
PR,moveis_escritorio,0,94,1148,170.5713829787234
PR,moveis_escritorio,3,94,368,170.5713829787234
PR,moveis_escritorio,4,94,144,170.5713829787234
RJ,moveis_escritorio,0,361,1148,148.0564542930748
RJ,moveis_escritorio,1,361,75,148.0564542930748
RJ,moveis_escritorio,2,361,38,148.0564542930748
RJ,moveis_escritorio,3,361,368,148.0564542930748
RJ,moveis_escritorio,4,361,144,148.0564542930748
RN,moveis_escritorio,0,4,1148,268.6825
RN,moveis_escritorio,3,4,368,268.6825
RO,moveis_escritorio,0,6,1148,181.31000000000003
RO,moveis_escritorio,3,6,368,181.31000000000003
RR,moveis_escritorio,3,1,368,289.9
RS,moveis_escritorio,0,69,1148,155.3995652173913
RS,moveis_escritorio,3,69,368,155.3995652173913
RS,moveis_escritorio,4,69,144,155.3995652173913
SC,moveis_escritorio,0,64,1148,179.98546875
SC,moveis_escritorio,1,64,75,179.98546875
SC,moveis_escritorio,3,64,368,179.98546875
SC,moveis_escritorio,4,64,144,179.98546875
SE,moveis_escritorio,0,3,1148,168.97666666666666
SP,moveis_escritorio,0,683,1148,161.98901903366033
SP,moveis_escritorio,1,683,75,161.98901903366033
SP,moveis_escritorio,3,683,368,161.98901903366033
SP,moveis_escritorio,4,683,144,161.98901903366033
TO,moveis_escritorio,0,6,1148,204.42333333333332
TO,moveis_escritorio,3,6,368,204.42333333333332
BA,moveis_quarto,0,4,72,166.75
BA,moveis_quarto,4,4,19,166.75
DF,moveis_quarto,2,1,14,510.0
ES,moveis_quarto,4,1,19,99.9
GO,moveis_quarto,0,1,72,159.0
MG,moveis_quarto,0,7,72,319.6857142857143
MG,moveis_quarto,2,7,14,319.6857142857143
MG,moveis_quarto,4,7,19,319.6857142857143
MS,moveis_quarto,0,1,72,179.0
MT,moveis_quarto,2,2,14,234.9
PE,moveis_quarto,0,1,72,129.0
PR,moveis_quarto,0,9,72,32.586666666666666
PR,moveis_quarto,4,9,19,32.586666666666666
RJ,moveis_quarto,0,32,72,147.43625
RJ,moveis_quarto,1,32,17,147.43625
RN,moveis_quarto,0,3,72,84.0
RN,moveis_quarto,4,3,19,84.0
RS,moveis_quarto,0,3,72,228.33333333333334
RS,moveis_quarto,2,3,14,228.33333333333334
SC,moveis_quarto,0,3,72,267.6666666666667
SE,moveis_quarto,0,2,72,134.99
SE,moveis_quarto,4,2,19,134.99
SP,moveis_quarto,0,56,72,191.1242857142857
SP,moveis_quarto,1,56,17,191.1242857142857
SP,moveis_quarto,2,56,14,191.1242857142857
SP,moveis_quarto,3,56,4,191.1242857142857
SP,moveis_quarto,4,56,19,191.1242857142857
AC,moveis_sala,0,1,303,79.9
AL,moveis_sala,0,3,303,243.26333333333332
AL,moveis_sala,3,3,143,243.26333333333332
BA,moveis_sala,0,21,303,124.77761904761904
BA,moveis_sala,3,21,143,124.77761904761904
CE,moveis_sala,0,2,303,301.49
CE,moveis_sala,1,2,49,301.49
DF,moveis_sala,0,7,303,200.8085714285714
DF,moveis_sala,1,7,49,200.8085714285714
DF,moveis_sala,3,7,143,200.8085714285714
ES,moveis_sala,0,17,303,90.17764705882352
ES,moveis_sala,3,17,143,90.17764705882352
GO,moveis_sala,0,11,303,135.0490909090909
GO,moveis_sala,3,11,143,135.0490909090909
MA,moveis_sala,0,4,303,379.975
MA,moveis_sala,4,4,7,379.975
MG,moveis_sala,0,54,303,151.94203703703704
MG,moveis_sala,1,54,49,151.94203703703704
MG,moveis_sala,2,54,20,151.94203703703704
MG,moveis_sala,3,54,143,151.94203703703704
MS,moveis_sala,0,3,303,139.6
MT,moveis_sala,0,3,303,173.29333333333332
MT,moveis_sala,3,3,143,173.29333333333332
PA,moveis_sala,3,1,143,179.99
PB,moveis_sala,0,2,303,71.49
PE,moveis_sala,0,4,303,144.6975
PE,moveis_sala,3,4,143,144.6975
PI,moveis_sala,0,2,303,109.9
PR,moveis_sala,0,17,303,120.73588235294119
PR,moveis_sala,1,17,49,120.73588235294119
PR,moveis_sala,3,17,143,120.73588235294119
RJ,moveis_sala,0,122,303,143.09704918040984
RJ,moveis_sala,1,122,49,143.09704918040984
RJ,moveis_sala,2,122,20,143.09704918040984
RJ,moveis_sala,3,122,143,143.09704918040984
RO,moveis_sala,0,1,303,139.9
RS,moveis_sala,0,24,303,149.28958333333333
RS,moveis_sala,1,24,49,149.28958333333333
RS,moveis_sala,3,24,143,149.28958333333333
SC,moveis_sala,0,12,303,177.61416666666665
SC,moveis_sala,1,12,49,177.61416666666665
SC,moveis_sala,3,12,143,177.61416666666665
SE,moveis_sala,0,3,303,290.33
SE,moveis_sala,2,3,20,290.33
SP,moveis_sala,0,206,303,117.67101941747572
SP,moveis_sala,1,206,49,117.67101941747572
SP,moveis_sala,2,206,20,117.67101941747572
SP,moveis_sala,3,206,143,117.67101941747572
SP,moveis_sala,4,206,7,117.67101941747572
TO,moveis_sala,0,2,303,123.1
TO,moveis_sala,3,2,143,123.1
AC,papelaria,0,2,145,264.45
AC,papelaria,4,2,794,264.45
AL,papelaria,1,9,1628,74.82555555555557
AL,papelaria,4,9,794,74.82555555555557
AM,papelaria,1,6,1628,116.49833333333333
AM,papelaria,4,6,794,116.49833333333333
AP,papelaria,1,2,1628,117.45
AP,papelaria,4,2,794,117.45
BA,papelaria,0,78,145,95.19166666666666
BA,papelaria,1,78,1628,95.19166666666666
BA,papelaria,2,78,38,95.19166666666666
BA,papelaria,4,78,794,95.19166666666666
CE,papelaria,0,37,145,80.00891891891892
CE,papelaria,1,37,1628,80.00891891891892
CE,papelaria,4,37,794,80.00891891891892
DF,papelaria,0,50,145,100.21979999999999
DF,papelaria,1,50,1628,100.21979999999999
DF,papelaria,4,50,794,100.21979999999999
ES,papelaria,0,53,145,106.94622641509433
ES,papelaria,1,53,1628,106.94622641509433
ES,papelaria,4,53,794,106.94622641509433
GO,papelaria,0,51,145,92.32980392156863
GO,papelaria,1,51,1628,92.32980392156863
GO,papelaria,2,51,38,92.32980392156863
GO,papelaria,4,51,794,92.32980392156863
MA,papelaria,1,20,1628,72.7945
MA,papelaria,4,20,794,72.7945
MG,papelaria,0,287,145,89.54909407665505
MG,papelaria,1,287,1628,89.54909407665505
MG,papelaria,4,287,794,89.54909407665505
MS,papelaria,0,22,145,78.54545454545455
MS,papelaria,1,22,1628,78.54545454545455
MS,papelaria,4,22,794,78.54545454545455
MT,papelaria,0,30,145,107.602
MT,papelaria,1,30,1628,107.602
MT,papelaria,4,30,794,107.602
PA,papelaria,0,24,145,110.95875000000001
PA,papelaria,1,24,1628,110.95875000000001
PA,papelaria,2,24,38,110.95875000000001
PA,papelaria,4,24,794,110.95875000000001
PB,papelaria,0,20,145,116.499
PB,papelaria,1,20,1628,116.499
PB,papelaria,4,20,794,116.499
PE,papelaria,0,51,145,90.3743137254902
PE,papelaria,1,51,1628,90.3743137254902
PE,papelaria,4,51,794,90.3743137254902
PI,papelaria,1,11,1628,109.87272727272726
PI,papelaria,4,11,794,109.87272727272726
PR,papelaria,0,136,145,88.41169117647058
PR,papelaria,1,136,1628,88.41169117647058
PR,papelaria,2,136,38,88.41169117647058
PR,papelaria,4,136,794,88.41169117647058
RJ,papelaria,0,336,145,100.0310119047619
RJ,papelaria,1,336,1628,100.0310119047619
RJ,papelaria,2,336,38,100.0310119047619
RJ,papelaria,4,336,794,100.0310119047619
RN,papelaria,0,15,145,238.734
RN,papelaria,1,15,1628,238.734
RN,papelaria,2,15,38,238.734
RN,papelaria,3,15,2,238.734
RN,papelaria,4,15,794,238.734
RO,papelaria,1,9,1628,92.51111111111112
RO,papelaria,4,9,794,92.51111111111112
RR,papelaria,1,2,1628,64.99
RS,papelaria,0,158,145,86.17664556962025
RS,papelaria,1,158,1628,86.17664556962025
RS,papelaria,2,158,38,86.17664556962025
RS,papelaria,4,158,794,86.17664556962025
SC,papelaria,0,95,145,95.53589473684211
SC,papelaria,1,95,1628,95.53589473684211
SC,papelaria,2,95,38,95.53589473684211
SC,papelaria,4,95,794,95.53589473684211
SE,papelaria,1,3,1628,69.60000000000001
SP,papelaria,0,1097,145,85.44525068368277
SP,papelaria,1,1097,1628,85.44525068368277
SP,papelaria,2,1097,38,85.44525068368277
SP,papelaria,4,1097,794,85.44525068368277
TO,papelaria,1,3,1628,92.26666666666667
TO,papelaria,4,3,794,92.26666666666667
AC,pcs,3,1,93,1200.0
AL,pcs,0,2,64,1024.995
AL,pcs,3,2,93,1024.995
AM,pcs,3,1,93,1340.0
AP,pcs,3,1,93,1437.0
BA,pcs,0,25,64,841.7596000000001
BA,pcs,1,25,27,841.7596000000001
BA,pcs,3,25,93,841.7596000000001
BA,pcs,4,25,27,841.7596000000001
CE,pcs,0,7,64,1219.1128571428574
CE,pcs,1,7,27,1219.1128571428574
CE,pcs,3,7,93,1219.1128571428574
DF,pcs,1,7,27,1540.9985714285715
DF,pcs,3,7,93,1540.9985714285715
DF,pcs,4,7,27,1540.9985714285715
ES,pcs,0,2,64,664.5
GO,pcs,1,7,27,751.4242857142857
GO,pcs,4,7,27,751.4242857142857
MA,pcs,3,5,93,1357.396
MG,pcs,0,20,64,1120.5
MG,pcs,1,20,27,1120.5
MG,pcs,3,20,93,1120.5
MS,pcs,0,1,64,599.0
MT,pcs,3,2,93,1444.995
PA,pcs,0,4,64,829.75
PA,pcs,3,4,93,829.75
PB,pcs,0,5,64,1693.6
PB,pcs,1,5,27,1693.6
PE,pcs,0,10,64,959.6969999999999
PE,pcs,3,10,93,959.6969999999999
PI,pcs,0,4,64,799.995
PI,pcs,4,4,27,799.995
PR,pcs,0,4,64,1669.245
PR,pcs,1,4,27,1669.245
PR,pcs,3,4,93,1669.245
RJ,pcs,0,23,64,1011.3239130434783
RJ,pcs,1,23,27,1011.3239130434783
RJ,pcs,3,23,93,1011.3239130434783
RO,pcs,3,2,93,1249.95
RS,pcs,0,7,64,1135.412857142857
RS,pcs,3,7,93,1135.412857142857
RS,pcs,4,7,27,1135.412857142857
SC,pcs,0,6,64,1211.6633333333332
SC,pcs,3,6,93,1211.6633333333332
SC,pcs,4,6,27,1211.6633333333332
SE,pcs,3,2,93,1250.0
SP,pcs,0,68,64,1065.305294117647
SP,pcs,1,68,27,1065.305294117647
SP,pcs,2,68,6,1065.305294117647
SP,pcs,3,68,93,1065.305294117647
SP,pcs,4,68,27,1065.305294117647
TO,pcs,3,1,93,1200.0
AC,perfumaria,0,3,1660,101.29333333333334
AC,perfumaria,4,3,1205,101.29333333333334
AL,perfumaria,0,14,1660,150.96785714285716
AL,perfumaria,2,14,598,150.96785714285716
AL,perfumaria,3,14,88,150.96785714285716
AL,perfumaria,4,14,1205,150.96785714285716
AM,perfumaria,0,2,1660,47.445
BA,perfumaria,0,89,1660,117.01887640449439
BA,perfumaria,2,89,598,117.01887640449439
BA,perfumaria,3,89,88,117.01887640449439
BA,perfumaria,4,89,1205,117.01887640449439
CE,perfumaria,0,58,1660,152.2005172413793
CE,perfumaria,2,58,598,152.2005172413793
CE,perfumaria,3,58,88,152.2005172413793
CE,perfumaria,4,58,1205,152.2005172413793
DF,perfumaria,0,92,1660,111.90347826086958
DF,perfumaria,2,92,598,111.90347826086958
DF,perfumaria,4,92,1205,111.90347826086958
ES,perfumaria,0,74,1660,95.11945945972973
ES,perfumaria,2,74,598,95.11945945972973
ES,perfumaria,4,74,1205,95.11945945972973
GO,perfumaria,0,113,1660,113.03690265486726
GO,perfumaria,2,113,598,113.03690265486726
GO,perfumaria,3,113,88,113.03690265486726
GO,perfumaria,4,113,1205,113.03690265486726
MA,perfumaria,0,32,1660,140.4240625
MA,perfumaria,2,32,598,140.4240625
MA,perfumaria,4,32,1205,140.4240625
MG,perfumaria,0,420,1660,120.21523809523809
MG,perfumaria,2,420,598,120.21523809523809
MG,perfumaria,3,420,88,120.21523809523809
MG,perfumaria,4,420,1205,120.21523809523809
MS,perfumaria,0,27,1660,68.51481481481481
MS,perfumaria,2,27,598,68.51481481481481
MS,perfumaria,4,27,1205,68.51481481481481
MT,perfumaria,0,31,1660,96.19774193548388
MT,perfumaria,2,31,598,96.19774193548388
MT,perfumaria,4,31,1205,96.19774193548388
PA,perfumaria,0,39,1660,121.00153846153847
PA,perfumaria,2,39,598,121.00153846153847
PA,perfumaria,4,39,1205,121.00153846153847
PB,perfumaria,0,18,1660,133.44833333333335
PB,perfumaria,2,18,598,133.44833333333335
PB,perfumaria,4,18,1205,133.44833333333335
PE,perfumaria,0,51,1660,129.83764705882353
PE,perfumaria,2,51,598,129.83764705882353
PE,perfumaria,3,51,88,129.83764705882353
PE,perfumaria,4,51,1205,129.83764705882353
PI,perfumaria,0,16,1660,119.035
PI,perfumaria,2,16,598,119.035
PI,perfumaria,4,16,1205,119.035
PR,perfumaria,0,156,1660,102.77108974358976
PR,perfumaria,2,156,598,102.77108974358976
PR,perfumaria,3,156,88,102.77108974358976
PR,perfumaria,4,156,1205,102.77108974358976
RJ,perfumaria,0,463,1660,118.8714686825054
RJ,perfumaria,2,463,598,118.8714686825054
RJ,perfumaria,3,463,88,118.8714686825054
RJ,perfumaria,4,463,1205,118.8714686825054
RN,perfumaria,0,21,1660,141.45666666666668
RN,perfumaria,2,21,598,141.45666666666668
RN,perfumaria,4,21,1205,141.45666666666668
RO,perfumaria,0,6,1660,215.21666666666667
RO,perfumaria,2,6,598,215.21666666666667
RO,perfumaria,4,6,1205,215.21666666666667
RR,perfumaria,2,1,598,244.0
RS,perfumaria,0,159,1660,131.05666666666664
RS,perfumaria,2,159,598,131.05666666666664
RS,perfumaria,3,159,88,131.05666666666664
RS,perfumaria,4,159,1205,131.05666666666664
SC,perfumaria,0,127,1660,113.02496062992127
SC,perfumaria,2,127,598,113.02496062992127
SC,perfumaria,3,127,88,113.02496062992127
SC,perfumaria,4,127,1205,113.02496062992127
SE,perfumaria,0,7,1660,124.10285714285715
SE,perfumaria,2,7,598,124.10285714285715
SE,perfumaria,4,7,1205,124.10285714285715
SP,perfumaria,0,1542,1660,111.81920881971466
SP,perfumaria,1,1542,24,111.81920881971466
SP,perfumaria,2,1542,598,111.81920881971466
SP,perfumaria,3,1542,88,111.81920881971466
SP,perfumaria,4,1542,1205,111.81920881971466
TO,perfumaria,0,14,1660,145.28071428571428
TO,perfumaria,2,14,598,145.28071428571428
TO,perfumaria,3,14,88,145.28071428571428
TO,perfumaria,4,14,1205,145.28071428571428
AL,pet_shop,0,3,884,731.9666666666667
AL,pet_shop,1,3,18,731.9666666666667
AL,pet_shop,3,3,300,731.9666666666667
AM,pet_shop,0,4,884,93.6975
AM,pet_shop,4,4,745,93.6975
AP,pet_shop,4,2,745,29.9
BA,pet_shop,0,61,884,92.89639344262295
BA,pet_shop,3,61,300,92.89639344262295
BA,pet_shop,4,61,745,92.89639344262295
CE,pet_shop,0,16,884,85.68875
CE,pet_shop,3,16,300,85.68875
CE,pet_shop,4,16,745,85.68875
DF,pet_shop,0,41,884,125.4319512195122
DF,pet_shop,2,41,73,125.4319512195122
DF,pet_shop,3,41,300,125.4319512195122
DF,pet_shop,4,41,745,125.4319512195122
ES,pet_shop,0,26,884,83.50307692269232
ES,pet_shop,3,26,300,83.50307692269232
ES,pet_shop,4,26,745,83.50307692269232
GO,pet_shop,0,28,884,167.59392857142856
GO,pet_shop,2,28,73,167.59392857142856
GO,pet_shop,3,28,300,167.59392857142856
GO,pet_shop,4,28,745,167.59392857142856
MA,pet_shop,0,10,884,84.644
MA,pet_shop,4,10,745,84.644
MG,pet_shop,0,262,884,126.10736641221374
MG,pet_shop,1,262,18,126.10736641221374
MG,pet_shop,2,262,73,126.10736641221374
MG,pet_shop,3,262,300,126.10736641221374
MG,pet_shop,4,262,745,126.10736641221374
MS,pet_shop,0,25,884,102.7968
MS,pet_shop,3,25,300,102.7968
MS,pet_shop,4,25,745,102.7968
MT,pet_shop,0,16,884,183.5125
MT,pet_shop,2,16,73,183.5125
MT,pet_shop,3,16,300,183.5125
MT,pet_shop,4,16,745,183.5125
PA,pet_shop,0,12,884,193.31500000000003
PA,pet_shop,2,12,73,193.31500000000003
PA,pet_shop,3,12,300,193.31500000000003
PA,pet_shop,4,12,745,193.31500000000003
PB,pet_shop,0,8,884,98.31
PB,pet_shop,3,8,300,98.31
PB,pet_shop,4,8,745,98.31
PE,pet_shop,0,23,884,124.55565217391305
PE,pet_shop,2,23,73,124.55565217391305
PE,pet_shop,3,23,300,124.55565217391305
PE,pet_shop,4,23,745,124.55565217391305
PI,pet_shop,0,8,884,176.4725
PI,pet_shop,2,8,73,176.4725
PI,pet_shop,3,8,300,176.4725
PI,pet_shop,4,8,745,176.4725
PR,pet_shop,0,94,884,91.96840425542553
PR,pet_shop,2,94,73,91.96840425542553
PR,pet_shop,3,94,300,91.96840425542553
PR,pet_shop,4,94,745,91.96840425542553
RJ,pet_shop,0,228,884,119.5819298245614
RJ,pet_shop,1,228,18,119.5819298245614
RJ,pet_shop,2,228,73,119.5819298245614
RJ,pet_shop,3,228,300,119.5819298245614
RJ,pet_shop,4,228,745,119.5819298245614
RN,pet_shop,0,13,884,177.0523076923077
RN,pet_shop,2,13,73,177.0523076923077
RN,pet_shop,4,13,745,177.0523076923077
RO,pet_shop,0,8,884,121.94125
RO,pet_shop,3,8,300,121.94125
RO,pet_shop,4,8,745,121.94125
RS,pet_shop,0,101,884,119.44069306930693
RS,pet_shop,1,101,18,119.44069306930693
RS,pet_shop,3,101,300,119.44069306930693
RS,pet_shop,4,101,745,119.44069306930693
SC,pet_shop,0,86,884,106.47674418604652
SC,pet_shop,2,86,73,106.47674418604652
SC,pet_shop,3,86,300,106.47674418604652
SC,pet_shop,4,86,745,106.47674418604652
SE,pet_shop,0,3,884,57.51333333333333
SE,pet_shop,4,3,745,57.51333333333333
SP,pet_shop,0,938,884,98.90982942427506
SP,pet_shop,1,938,18,98.90982942427506
SP,pet_shop,2,938,73,98.90982942427506
SP,pet_shop,3,938,300,98.90982942427506
SP,pet_shop,4,938,745,98.90982942427506
TO,pet_shop,0,4,884,83.075
